IDENTIFIER	BINCODE	BinName	TrivialName
at5g59385	GMM:29.2.7.1.8	protein.synthesis.transfer RNA.nucleus.tRNA-Gly	35.2
at4g17486	35.2	35.2	35.2
at3g30470	35.2	35.2	35.2
at4g27800	GMM:29.4	protein.postranslational modification	TAP38
at4g18815	GMM:29.2.7.1.8	protein.synthesis.transfer RNA.nucleus.tRNA-Gly	35.2
at3g59440	GMM:30.3	signalling.calcium	35.2
at2g46730	35.2	35.2	35.2
at1g16560	GMM:20.2	stress.abiotic	35.2
at4g09630	35.2	35.2	35.2
at2g46430	GMM:34.22	transport.cyclic nucleotide or calcium regulated channels	ATCNGC3
at3g50570	GMM:35.1.41	not assigned.no ontology.hydroxyproline rich proteins	35.2
at2g28440	GMM:35.1.42	not assigned.no ontology.proline rich family	35.2
at3g10350	GMM:34.18.1	transport.unspecified anions.arsenite-transporting ATPase	35.2
atmg00140	35.2	35.2	ORF167
at4g14130	GMM:10.7	cell wall.modification	XTH15
at5g01570	35.2	35.2	35.2
at4g14390	GMM:31.1	cell.organisation	35.2
at5g23520	GMM:28.1	DNA.synthesis/chromatin structure	35.2
at5g05190	35.2	35.2	35.2
at1g07060	35.2	35.2	35.2
at2g26280	GMM:28.1	DNA.synthesis/chromatin structure	CID7
at1g23150	35.2	35.2	35.2
at5g36240	GMM:27.3.11	RNA.regulation of transcription.C2H2 zinc finger family	35.2
at5g09540	GMM:20.2.1	stress.abiotic.heat	35.2
at2g16150	GMM:28.1.1.7	DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase	35.2
at5g57050	GMM:29.4;GMM:17.1.2	protein.postranslational modification;hormone metabolism.abscisic acid.signal transduction	ABI2
at3g52120	GMM:27.1	RNA.processing	35.2
at3g44605	GMM:28.1.1.2	DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon	35.2
at5g57130	35.2	35.2	35.2
at1g06500	35.2	35.2	35.2
at3g33154	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at5g49190	GMM:2.2.1.5	major CHO metabolism.degradation.sucrose.Susy	ATSUS2
at3g05725	35.2	35.2	35.2
at4g15345	35.2	35.2	35.2
at1g65980	GMM:21.5	redox.peroxiredoxin	TPX1
at4g25730	GMM:29.2.2.3.3	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.methylotransferases	35.2
at4g39760	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at1g52180	GMM:34.19.2	transport.major intrinsic proteins.TIP	35.2
at1g12140	GMM:16.5.1.1.1.10;GMM:26.7	"secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.flavin-containing monooxygenase;misc.oxidases - copper, flavone etc"	FMO GS-OX5
at1g35200	GMM:29.2.1.2.2.141	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L4/L1	35.2
at1g52855	35.2	35.2	35.2
at3g50674	35.2	35.2	35.2
at4g02930	GMM:29.2.4	protein.synthesis.elongation	35.2
at3g56950	GMM:34.19.4	transport.major intrinsic proteins.SIP	SIP2;1
at1g63580	GMM:29.4	protein.postranslational modification	35.2
at2g06760	GMM:28.1.1.4	DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase	35.2
at1g78640	35.2	35.2	35.2
at5g10730	35.2	35.2	35.2
at3g07340	GMM:27.3.6	RNA.regulation of transcription.basic helix-loop-helix family (bHLH)	35.2
at5g48953	GMM:20.1.7	stress.biotic.PR-proteins	LCR86
at1g69610	35.2	35.2	35.2
at4g18150	35.2	35.2	35.2
at3g54400	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at1g10980	35.2	35.2	35.2
at5g42790	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	PAF1
at3g57630	GMM:26.2	misc.UDP glucosyl and glucoronyl transferases	35.2
at1g55220	35.2	35.2	35.2
at5g49152	35.2	35.2	35.2
at5g61850	GMM:33.99	development.unspecified	LFY
at4g35025	35.2	35.2	35.2
at1g14720	GMM:10.7	cell wall.modification	EXGT-A2
at1g55591	GMM:32	"micro RNA, natural antisense etc"	35.2
at1g62130	GMM:29.5.9	protein.degradation.AAA type	35.2
at4g28500	GMM:33.99	development.unspecified	ANAC073
at2g02690	35.2	35.2	35.2
at1g48698	GMM:32	"micro RNA, natural antisense etc"	35.2
at3g61560	GMM:29.3.4.4	protein.targeting.secretory pathway.plasma membrane	35.2
at3g06470	GMM:11.8.1	"lipid metabolism.exotics (steroids, squalene etc).sphingolipids"	35.2
at3g28865	GMM:28.1.1.2	DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon	35.2
at2g31530	GMM:29.3.4.99	protein.targeting.secretory pathway.unspecified	EMB2289
at1g50659	35.2	35.2	35.2
at3g48340	GMM:29.5.3	protein.degradation.cysteine protease	35.2
at3g43528	35.2	35.2	35.2
at2g16970	35.2	35.2	MEE15
at2g16668	35.2	35.2	35.2
at3g05870	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	APC11
at3g26483	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at2g45330	GMM:33.99	development.unspecified	emb1067
at5g06120	GMM:30.5	signalling.G-proteins	35.2
at1g21220	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at4g28840	35.2	35.2	35.2
at4g21980	GMM:29.5.2	protein.degradation.autophagy	APG8A
at5g38310	35.2	35.2	35.2
at4g03110	GMM:27.4	RNA.RNA binding	RBP-DR1
at2g07799	35.2	35.2	35.2
at2g33280	GMM:34.99	transport.misc	35.2
at5g39720	GMM:20.1	stress.biotic	AIG2L
atcg01110	GMM:1.1.40	PS.lightreaction.cyclic electron flow-chlororespiration	NDHH
at1g56110	GMM:27.3.67	RNA.regulation of transcription.putative transcription regulator	NOP56
at2g13142	35.2	35.2	35.2
at3g25910	35.2	35.2	35.2
at1g71002	GMM:32	"micro RNA, natural antisense etc"	35.2
at1g69770	GMM:27.3.46	RNA.regulation of transcription.DNA methyltransferases	CMT3
at4g34415	GMM:29.2.7.1.2	protein.synthesis.transfer RNA.nucleus.tRNA-Arg	35.2
at5g10080	GMM:29.5.4	protein.degradation.aspartate protease	35.2
at3g54300	GMM:31.4	cell.vesicle transport	ATVAMP727
at5g20380	GMM:34.7	transport.phosphate	PHT4;5
at1g66790	35.2	35.2	35.2
at5g62840	35.2	35.2	35.2
at3g52880	GMM:21.2	redox.ascorbate and glutathione	MDAR1
at5g60570	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at4g27560	GMM:26.2	misc.UDP glucosyl and glucoronyl transferases	35.2
at5g09976	35.2	35.2	35.2
at1g63830	GMM:35.1.42	not assigned.no ontology.proline rich family	35.2
at1g23720	GMM:35.1.42	not assigned.no ontology.proline rich family	35.2
at5g34850	GMM:26.13	misc.acid and other phosphatases	PAP26
at5g39010	35.2	35.2	35.2
at2g40790	GMM:21.1	redox.thioredoxin	CXXS2
at3g46186	35.2	35.2	35.2
at5g17800	GMM:27.3.25	RNA.regulation of transcription.MYB domain transcription factor family	AtMYB56
at5g60520	GMM:33.2	development.late embryogenesis abundant	35.2
at5g56630	GMM:4.3.4	glycolysis.unclear/dually targeted.phosphofructokinase (PFK)	PFK7
at3g57800	GMM:27.3.6	RNA.regulation of transcription.basic helix-loop-helix family (bHLH)	35.2
at2g46735	35.2	35.2	35.2
at5g07765	35.2	35.2	35.2
at4g06722	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at3g01760	GMM:34.3	transport.amino acids	35.2
at3g28790	35.2	35.2	35.2
at4g08108	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at5g28610	35.2	35.2	35.2
at1g30000	35.2	35.2	MNS3
at1g11300	GMM:30.2.24	signalling.receptor kinases.S-locus glycoprotein like	35.2
at5g19540	35.2	35.2	35.2
at3g17680	35.2	35.2	35.2
at1g79220	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at5g08280	GMM:19.5	tetrapyrrole synthesis.porphobilinogen deaminase	HEMC
at3g57010	GMM:16.4.1	secondary metabolism.N misc.alkaloid-like	35.2
at3g44006	35.2	35.2	35.2
at3g47490	GMM:28.1	DNA.synthesis/chromatin structure	35.2
at1g32870	GMM:27.3.27;GMM:33.99	RNA.regulation of transcription.NAC domain transcription factor family;development.unspecified	ANAC13
at3g51000	GMM:26.1	misc.misc2	35.2
at1g41600	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at5g62230	GMM:30.2.13	signalling.receptor kinases.leucine rich repeat XIII	ERL1
at3g10015	GMM:29.2.7.1.11	protein.synthesis.transfer RNA.nucleus.tRNA-Leu	35.2
at1g15670	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at1g67650	35.2	35.2	35.2
at3g48201	GMM:32	"micro RNA, natural antisense etc"	35.2
at1g52090	GMM:28.99	DNA.unspecified	35.2
at1g69930	GMM:26.9	misc.glutathione S transferases	ATGSTU11
at4g35700	GMM:27.3.11	RNA.regulation of transcription.C2H2 zinc finger family	35.2
at5g27720	GMM:27.1	RNA.processing	emb1644
at4g01520	GMM:33.99	development.unspecified	NAC067
at5g33210	GMM:27.3.11	RNA.regulation of transcription.C2H2 zinc finger family	SRS8
at1g77850	GMM:27.3.4	RNA.regulation of transcription.auxin response transcription factor family (ARF)	ARF17
at1g33475	35.2	35.2	35.2
at4g08600	35.2	35.2	35.2
at3g48940	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at3g43430	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at3g54220	GMM:33.99	development.unspecified	SCR
at1g14048	35.2	35.2	35.2
at2g14796	GMM:28.1.1.2	DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon	35.2
at2g24250	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at3g30875	35.2	35.2	35.2
at5g19630	35.2	35.2	35.2
at4g27820	GMM:26.3	"misc.gluco-, galacto- and mannosidases"	BGLU9
at2g40745	35.2	35.2	35.2
at1g09810	35.2	35.2	ECT11
at1g05750	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	PDE247
at5g15320	35.2	35.2	35.2
at1g67760	GMM:29.4	protein.postranslational modification	35.2
at3g27327	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at3g04340	GMM:29.5.7	protein.degradation.metalloprotease	emb2458
at3g46690	GMM:26.2	misc.UDP glucosyl and glucoronyl transferases	35.2
at1g49620	GMM:31.3	cell.cycle	KRP7
at1g06149	GMM:27.3.6	RNA.regulation of transcription.basic helix-loop-helix family (bHLH)	CPuORF8
at3g59040	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at4g08596	GMM:30.11	signalling.light	35.2
at2g13650	GMM:34.11	transport.NDP-sugars at the ER	GONST1
at3g11170	GMM:11.2.3	lipid metabolism.FA desaturation.omega 3 desaturase	FAD7
at4g15545	35.2	35.2	35.2
at5g47140	GMM:27.3.9	RNA.regulation of transcription.C2C2(Zn) GATA transcription factor family	GATA27
at5g49090	35.2	35.2	35.2
at3g29730	GMM:28.1.1.5	DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase	35.2
at1g75920	GMM:26.28;GMM:33.99	misc.GDSL-motif lipase;development.unspecified	35.2
at4g39030	GMM:20.1	stress.biotic	SID1
at5g61540	GMM:13.2.3.1.1	amino acid metabolism.degradation.aspartate family.asparagine.L-asparaginase	35.2
at3g06910	GMM:29.5.3	protein.degradation.cysteine protease	AtULP1a
at2g32291	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at2g02990	GMM:27.1.19	RNA.processing.ribonucleases	ATRNS1
at3g55630	GMM:25.8	C1-metabolism.tetrahydrofolate synthase	FPGS3
at3g26872	GMM:33.99	development.unspecified	35.2
at1g09026	35.2	35.2	35.2
at3g01630	GMM:33.99	development.unspecified	35.2
at1g21864	35.2	35.2	35.2
at2g32800	GMM:30.2.19	signalling.receptor kinases.legume-lectin	AP4.3A
at4g04640	GMM:1.1.4.4	PS.lightreaction.ATP synthase.gamma chain	ATPC1
at4g26420	GMM:25;GMM:17.8.1	C1-metabolism;hormone metabolism.salicylic acid.synthesis-degradation	GAMT1
at4g31351	35.2	35.2	35.2
at1g19120	GMM:27.1	RNA.processing	35.2
at2g24490	GMM:28.2	DNA.repair	ATRPA2
at5g35076	GMM:28.1.1.2	DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon	35.2
at5g23750	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at1g30170	35.2	35.2	35.2
at1g33265	35.2	35.2	35.2
at4g03230	GMM:29.4	protein.postranslational modification	35.2
at1g04890	35.2	35.2	35.2
at1g65130	GMM:29.5.11	protein.degradation.ubiquitin	35.2
at4g25690	35.2	35.2	35.2
atcg00570	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	PSBF
at4g03824	GMM:28.1.1.6	DNA.synthesis/chromatin structure.retrotransposon/transposase.mariner-like transposase	35.2
at2g32130	35.2	35.2	35.2
at4g08300	GMM:33.99	development.unspecified	35.2
at3g06360	GMM:10.5.1.1	cell wall.cell wall proteins.AGPs.AGP	ATAGP27
at1g66900	35.2	35.2	35.2
at2g46320	GMM:34.9	transport.metabolite transporters at the mitochondrial membrane	35.2
at1g52343	35.2	35.2	35.2
at4g31150	GMM:28.2	DNA.repair	35.2
at3g42880	GMM:30.2.3	signalling.receptor kinases.leucine rich repeat III	35.2
at5g37930	GMM:33.99	development.unspecified	35.2
at1g67220	GMM:27.3.54	RNA.regulation of transcription.histone acetyltransferases	HAC2
at3g27240	GMM:9.6	mitochondrial electron transport / ATP synthesis.cytochrome c	35.2
at3g06995	35.2	35.2	35.2
at1g23550	35.2	35.2	SRO2
at5g35370	GMM:29.4	protein.postranslational modification	35.2
at1g53330	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at2g36770	GMM:26.2	misc.UDP glucosyl and glucoronyl transferases	35.2
at2g30600	GMM:35.1.9	not assigned.no ontology.BTB/POZ domain-containing protein	35.2
at3g51100	35.2	35.2	35.2
at3g56930	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at1g22710	GMM:34.2.1	transport.sugars.sucrose	ATSUC2
at2g20330	GMM:33.99	development.unspecified	35.2
at3g45830	GMM:27.3.67	RNA.regulation of transcription.putative transcription regulator	35.2
at1g31360	GMM:28.1	DNA.synthesis/chromatin structure	ATRECQ2
at1g28450	GMM:27.3.24	RNA.regulation of transcription.MADS box transcription factor family	AGL58
at3g63240	GMM:28.1	DNA.synthesis/chromatin structure	35.2
at5g07290	GMM:31.2	cell.division	AML4
at5g28370	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at3g46250	GMM:30.2.99	signalling.receptor kinases.misc	35.2
at5g14330	35.2	35.2	35.2
at5g04320	35.2	35.2	35.2
at2g14920	GMM:11.8	"lipid metabolism.exotics (steroids, squalene etc)"	ATST4A
at4g17540	35.2	35.2	35.2
at4g19270	35.2	35.2	35.2
at5g46370	GMM:34.15	transport.potassium	KCO2
at2g31955	GMM:18.6	Co-factor and vitamine metabolism.biotin	CNX2
at2g04270	GMM:27.1.19	RNA.processing.ribonucleases	RNEE/G
at5g18362	35.2	35.2	35.2
at3g53365	35.2	35.2	35.2
at3g56860	GMM:27.4	RNA.RNA binding	UBA2A
at4g13030	35.2	35.2	35.2
at3g52105	35.2	35.2	35.2
at5g16170	35.2	35.2	35.2
at4g33410	GMM:29.5	protein.degradation	ATSPPL1
at4g19250	35.2	35.2	35.2
at1g50120	35.2	35.2	35.2
at2g43255	35.2	35.2	35.2
at4g38210	GMM:10.7	cell wall.modification	EXPA20
at3g03340	GMM:33.99	development.unspecified	UNE6
at2g43820	GMM:17.8.1.1.5	"hormone metabolism.salicylic acid.synthesis-degradation.synthesis.SA glucosyltransferase ester and ether bond making SGE, SAG"	ATSAGT1
at4g06547	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at5g28600	35.2	35.2	35.2
at4g38062	35.2	35.2	35.2
at3g18140	35.2	35.2	35.2
at1g14860	GMM:23.3.3	nucleotide metabolism.salvage.NUDIX hydrolases	atnudt18
at5g26890	35.2	35.2	35.2
at1g80340	GMM:17.6.1.12	hormone metabolism.gibberelin.synthesis-degradation.GA3 oxidase	GA3OX2
at5g04760	GMM:27.3.26	RNA.regulation of transcription.MYB-related transcription factor family	35.2
at2g38570	35.2	35.2	35.2
at2g31070	GMM:27.3.29	RNA.regulation of transcription.TCP transcription factor family	TCP10
at4g38215	GMM:32	"micro RNA, natural antisense etc"	35.2
at2g39430	GMM:20.1.7	stress.biotic.PR-proteins	35.2
at5g60964	35.2	35.2	35.2
at4g29890	GMM:11.3.9	lipid metabolism.phospholipid synthesis.choline monooxygenase	35.2
at5g04010	35.2	35.2	35.2
at2g19820	GMM:27.3.37	RNA.regulation of transcription.lateral organ boundaries gene family (AS2)	LBD9
at3g42810	35.2	35.2	35.2
at3g47110	GMM:30.2.12	signalling.receptor kinases.leucine rich repeat XII	35.2
at3g55480	GMM:31.4	cell.vesicle transport	PAT2
at5g38580	35.2	35.2	35.2
at5g03430	35.2	35.2	35.2
at1g03900	35.2	35.2	NAP4
at3g47390	GMM:23.5.3	nucleotide metabolism.deoxynucleotide metabolism.cytosine deaminase	PHS1
at5g39330	35.2	35.2	35.2
at3g28190	35.2	35.2	35.2
at1g23820	GMM:22.1.6	polyamine metabolism.synthesis.spermidine synthase	SPDS1
at3g60200	35.2	35.2	35.2
at1g43730	35.2	35.2	35.2
at1g77390	GMM:31.3	cell.cycle	TAM
at5g11060	GMM:27.3.22	RNA.regulation of transcription.homeobox transcription factor family (HB)	KNAT4
at4g32670	35.2	35.2	35.2
at4g02460	GMM:28.2	DNA.repair	PMS1
at5g60615	GMM:20.1.7.12	stress.biotic.PR-proteins.PR12 (plant defensins)	35.2
at1g04250	GMM:27.3.40	RNA.regulation of transcription.AUX/IAA family	AXR3
at4g21860	GMM:29.4	protein.postranslational modification	MSRB2
at5g24030	GMM:34.9	transport.metabolite transporters at the mitochondrial membrane	SLAH3
at2g28960	GMM:30.2.99	signalling.receptor kinases.misc	35.2
at1g12110	GMM:34.4	transport.nitrate	NRT1.1
at5g31702	35.2	35.2	35.2
at2g19300	35.2	35.2	35.2
at2g45680	GMM:27.3.29	RNA.regulation of transcription.TCP transcription factor family	35.2
at1g27460	GMM:30.3	signalling.calcium	NPGR1
at3g08610	35.2	35.2	35.2
at1g78850	GMM:26.16	misc.myrosinases-lectin-jacalin	35.2
at5g11170	GMM:28.1	DNA.synthesis/chromatin structure	35.2
at3g23460	GMM:11.3.7	lipid metabolism.phospholipid synthesis.cyclopropane-fatty-acyl-phospholipid synthase	35.2
at2g42610	35.2	35.2	LSH10
at3g58020	GMM:20.2.1	stress.abiotic.heat	35.2
at2g12730	GMM:28.1.1.7	DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase	35.2
at5g12410	35.2	35.2	35.2
at5g37478	35.2	35.2	35.2
at1g77940	GMM:29.2.1.2.2.30	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L30	35.2
at2g18600	GMM:29.5	protein.degradation	35.2
at1g69210	35.2	35.2	35.2
at5g66920	GMM:26.7	"misc.oxidases - copper, flavone etc"	sks17
at2g29640	35.2	35.2	JOSL
at1g42718	GMM:28.1.1.5	DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase	35.2
at3g23440	35.2	35.2	EDA6
at4g00810	GMM:29.2.1.2.2.81	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P1	35.2
at1g30530	GMM:16.8.4.3	secondary metabolism.flavonoids.flavonols.flavonol-3-O-rhamnosyltransferase	UGT78D1
at1g04870	GMM:26.6	misc.O-methyl transferases	PRMT10
at3g27120	35.2	35.2	35.2
at1g73760	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at3g18069	35.2	35.2	35.2
at5g58980	GMM:11.8.1.1	"lipid metabolism.exotics (steroids, squalene etc).sphingolipids.ceramidase"	35.2
at2g25380	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at5g64470	35.2	35.2	TBL12
at1g29860	GMM:27.3.32	RNA.regulation of transcription.WRKY domain transcription factor family	ATWRKY71
at4g33180	35.2	35.2	35.2
at1g22660	GMM:27.1	RNA.processing	35.2
at1g56242	GMM:32	"micro RNA, natural antisense etc"	35.2
at3g04290	GMM:26.28	misc.GDSL-motif lipase	ATLTL1
at5g61720	35.2	35.2	35.2
at1g05061	35.2	35.2	35.2
at2g07599	35.2	35.2	35.2
at5g64580	GMM:29.5.9	protein.degradation.AAA type	35.2
at3g16070	35.2	35.2	35.2
at3g08580	GMM:34.8	transport.metabolite transporters at the envelope membrane	AAC1
at1g12420	GMM:13.99	amino acid metabolism.misc	ACR8
at1g50760	35.2	35.2	35.2
at2g22807	GMM:20.1.7.12	stress.biotic.PR-proteins.PR12 (plant defensins)	35.2
at4g33320	35.2	35.2	35.2
at3g03530	GMM:11.9.3.5	lipid metabolism.lipid degradation.lysophospholipases.phosphoinositide phospholipase C	NPC4
at1g53750	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	RPT1A
at1g01040	GMM:27.1.20	RNA.processing.degradation dicer	EMB76
at4g00350	GMM:34.99	transport.misc	35.2
at2g36700	GMM:10.8.1	cell wall.pectinesterases.PME	35.2
at2g27190	GMM:26.13	misc.acid and other phosphatases	PAP1
at2g33960	GMM:29.2.7.1.15	protein.synthesis.transfer RNA.nucleus.tRNA-Pro	35.2
at2g31580	35.2	35.2	35.2
at4g22920	35.2	35.2	ATNYE1
at1g17500	GMM:34.99	transport.misc	35.2
at4g05616	35.2	35.2	35.2
at3g59180	35.2	35.2	35.2
at3g45252	35.2	35.2	35.2
at5g40860	35.2	35.2	35.2
at4g03030	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at4g20710	35.2	35.2	35.2
at5g66620	GMM:27.3.34	RNA.regulation of transcription.orphan family	DAR6
at4g00280	35.2	35.2	35.2
at5g66790	GMM:30.2.25	signalling.receptor kinases.wall associated kinase	35.2
at1g52185	GMM:32	"micro RNA, natural antisense etc"	35.2
at5g23120	GMM:1.1.1.3;GMM:29.8	PS.lightreaction.photosystem II.biogenesis;protein.assembly and cofactor ligation	HCF136
at3g60760	35.2	35.2	35.2
at3g59700	GMM:30.2.19	signalling.receptor kinases.legume-lectin	LECRK1
at1g10586	GMM:27.3.6	RNA.regulation of transcription.basic helix-loop-helix family (bHLH)	35.2
at1g10715	35.2	35.2	35.2
at4g39986	35.2	35.2	35.2
at3g48620	35.2	35.2	35.2
at1g53030	GMM:15.1	metal handling.acquisition	35.2
at1g52900	GMM:20.1.7	stress.biotic.PR-proteins	35.2
at5g41610	GMM:34.12	transport.metal	CHX18
at3g01324	35.2	35.2	35.2
at3g50755	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at4g05470	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
